houseid,property_type,beds,baths,sqft,lot_size,year_built,zipcode,latitude,longitude,list_price
2335,Single Family Residential,3.0,3.5,1967.0,1497.0,2006.0,77008,29.8086111,-95.4198591,395000
2337,Single Family Residential,3.0,3.5,1827.0,1395.0,2023.0,77091,29.847874,-95.456738,355900
2338,Single Family Residential,4.0,3.0,3219.0,11655.0,2008.0,77450,29.7281387,-95.7372694,537000
2339,Single Family Residential,3.0,3.5,1827.0,1395.0,2023.0,77091,29.847874,-95.456738,355900
2340,Single Family Residential,3.0,2.5,1830.0,5236.0,2002.0,77083,29.688108,-95.6180533,275000
2341,Single Family Residential,3.0,3.5,1827.0,1395.0,2023.0,77091,29.847874,-95.456738,355900
2346,Single Family Residential,4.0,3.5,3131.0,9775.0,1998.0,77041,29.8573022,-95.6010579,364900
2348,Single Family Residential,3.0,3.5,1827.0,1395.0,2023.0,77091,29.847874,-95.456738,359900
2349,Single Family Residential,3.0,3.5,1827.0,1468.0,2023.0,77091,29.847874,-95.456738,369900
2353,Single Family Residential,3.0,2.0,1496.0,4000.0,2004.0,77045,29.6289824,-95.427115,219900
2355,Single Family Residential,3.0,2.0,1960.0,8800.0,1915.0,77008,29.7983982,-95.4038536,895000
2357,Single Family Residential,4.0,1.5,1840.0,7725.0,1955.0,77021,29.6900737,-95.3575033,220000
2358,Single Family Residential,5.0,5.0,5342.0,6160.0,2016.0,77055,29.7881585,-95.462505,1625000
2362,Single Family Residential,3.0,3.5,2265.0,1483.0,2022.0,77009,29.8121418,-95.3814714,534900
2365,Single Family Residential,3.0,3.5,2265.0,1483.0,2022.0,77009,29.8120742,-95.3816043,534900
2366,Single Family Residential,4.0,2.5,2397.0,3300.0,2011.0,77008,29.7982103,-95.4015428,950000
2367,Single Family Residential,4.0,2.0,1674.0,8280.0,1967.0,77060,29.9313822,-95.4053744,287000
2368,Single Family Residential,3.0,1.0,1198.0,9100.0,1952.0,77015,29.7856374,-95.1834344,145000
2369,Single Family Residential,3.0,3.0,2470.0,9900.0,2023.0,77023,29.7284946,-95.3165694,659900
2370,Single Family Residential,3.0,2.5,2706.0,6877.0,1997.0,77345,30.048326,-95.1773807,399900
2374,Single Family Residential,3.0,3.5,2084.0,,2022.0,77023,29.7395837,-95.3233556,530000
2379,Single Family Residential,4.0,2.5,2108.0,8125.0,1979.0,77066,29.9525742,-95.5142266,299000
2380,Single Family Residential,3.0,3.5,2301.0,2701.0,2022.0,77023,29.7397064,-95.3229534,585000
2381,Single Family Residential,3.0,2.0,1375.0,7560.0,1981.0,77339,30.0766203,-95.1932156,235000
2382,Single Family Residential,3.0,2.0,1104.0,5114.0,1982.0,77083,29.687668,-95.6738373,217000
2384,Single Family Residential,3.0,3.5,2301.0,,2022.0,77023,29.7399252,-95.3229132,560000
2385,Single Family Residential,4.0,2.5,3362.0,11301.0,1976.0,77077,29.7562335,-95.5774397,525000
2389,Single Family Residential,5.0,3.0,2016.0,7800.0,1973.0,77086,29.9236818,-95.4879087,314900
2391,Single Family Residential,3.0,2.0,1276.0,3602.0,2017.0,77031,29.6577622,-95.5303772,200000
2393,Single Family Residential,4.0,2.5,2836.0,7200.0,1978.0,77489,29.5837653,-95.5167758,280000
2395,Single Family Residential,3.0,2.5,2500.0,10200.0,1960.0,77018,29.8341253,-95.4300002,549000
2396,Single Family Residential,3.0,2.0,1842.0,7480.0,1965.0,77008,29.8008485,-95.4428901,469000
2397,Single Family Residential,4.0,3.5,5357.0,7276.0,1982.0,77024,29.7473961,-95.5262143,1200000
2399,Single Family Residential,4.0,3.0,2246.0,5797.0,2016.0,77044,29.8666457,-95.1987997,260000
2401,Single Family Residential,3.0,2.0,1390.0,7209.0,1956.0,77034,29.6457106,-95.225959,219999
2403,Single Family Residential,4.0,2.0,1622.0,7322.0,1978.0,77015,29.80209,-95.1778926,236000
2405,Single Family Residential,3.0,2.5,1495.0,11499.0,1971.0,77039,29.9065896,-95.3319619,195999
2409,Single Family Residential,3.0,2.0,1575.0,5361.0,2008.0,77386,30.1163554,-95.3890677,269999
2411,Single Family Residential,3.0,3.5,1794.0,1902.0,2022.0,77021,29.6890853,-95.3696854,389990
2413,Single Family Residential,3.0,2.0,2174.0,8400.0,1962.0,77096,29.673734,-95.4912791,449995
2414,Single Family Residential,4.0,2.5,2562.0,9720.0,1973.0,77042,29.746805,-95.5528324,600000
2415,Single Family Residential,3.0,1.0,1064.0,5000.0,1913.0,77004,29.7344146,-95.3521489,299000
2417,Single Family Residential,3.0,2.0,1777.0,6172.0,2017.0,77433,29.89535,-95.727658,315000
2418,Single Family Residential,3.0,2.0,1272.0,5400.0,1983.0,77099,29.6648834,-95.5887862,239000
2419,Single Family Residential,3.0,2.0,1823.0,5491.0,2008.0,77047,29.6249769,-95.4025685,285000
2420,Single Family Residential,4.0,6.0,6157.0,10729.0,2021.0,77019,29.7449571,-95.4183052,3050000
2421,Single Family Residential,3.0,2.0,1417.0,10200.0,1960.0,77096,29.688443,-95.4672348,405000
2422,Single Family Residential,3.0,3.5,2347.0,1575.0,2014.0,77007,29.7720805,-95.374455,520000
2423,Single Family Residential,4.0,3.5,3447.0,17196.0,2002.0,77494,29.7266203,-95.7719146,725000
2426,Single Family Residential,2.0,1.0,957.0,8760.0,1945.0,77076,29.8524685,-95.3664966,209000
2427,Single Family Residential,4.0,2.5,2900.0,8280.0,1982.0,77083,29.7092447,-95.649143,295000
2428,Single Family Residential,3.0,2.0,1615.0,6960.0,1949.0,77018,29.8250736,-95.4418701,529900
2430,Single Family Residential,2.0,2.5,1910.0,1405.0,2006.0,77007,29.7820261,-95.4269809,369000
2435,Single Family Residential,3.0,3.5,1774.0,1401.0,2022.0,77055,29.812052,-95.495614,384990
2436,Single Family Residential,3.0,2.5,2053.0,3445.0,2022.0,77447,30.015421,-95.783643,375700
2439,Single Family Residential,4.0,2.5,2836.0,,2023.0,77044,29.8781894,-95.1432246,372125
2440,Single Family Residential,4.0,3.0,2536.0,9975.0,1964.0,77036,29.697224,-95.5259292,379000
2442,Single Family Residential,4.0,2.5,2565.0,10214.0,1999.0,77450,29.7097643,-95.7276559,349000
2444,Single Family Residential,3.0,2.0,1915.0,7700.0,1983.0,77064,29.924336,-95.5754094,279900
2445,Single Family Residential,4.0,2.5,1918.0,,2022.0,77336,30.029445,-95.110419,284990
2446,Single Family Residential,2.0,2.0,1129.0,6137.0,1980.0,77083,29.6987448,-95.6806187,138500
2448,Single Family Residential,3.0,2.0,1364.0,8130.0,1956.0,77074,29.6992823,-95.5139019,248000
2450,Single Family Residential,5.0,3.0,2760.0,8742.0,2019.0,77084,29.8778092,-95.6611807,415000
2454,Single Family Residential,3.0,2.5,1863.0,4650.0,2022.0,77088,29.88406,-95.4441178,304900
2456,Single Family Residential,4.0,2.5,2849.0,10672.0,1998.0,77014,29.9697391,-95.4533125,299900
2457,Single Family Residential,3.0,1.5,1511.0,7870.0,1960.0,77045,29.6335415,-95.4206088,204999
2459,Single Family Residential,4.0,3.0,2988.0,8970.0,1973.0,77090,30.0142617,-95.4610103,344900
2460,Single Family Residential,3.0,2.5,2460.0,9720.0,1984.0,77377,30.0019053,-95.5853772,350000
2461,Single Family Residential,3.0,3.5,2158.0,1603.0,2012.0,77003,29.7499042,-95.349196,430000
2465,Single Family Residential,3.0,2.5,2488.0,6507.0,1995.0,77062,29.5921866,-95.1441249,385500
2468,Single Family Residential,4.0,4.5,4877.0,13279.0,2007.0,77056,29.7637487,-95.4705316,1875000
2469,Single Family Residential,4.0,3.5,4443.0,12412.0,2014.0,77339,30.0357561,-95.201592,795000
2470,Single Family Residential,4.0,3.5,3217.0,8677.0,2019.0,77025,29.6691617,-95.4453188,769900
2471,Single Family Residential,3.0,2.5,1913.0,2500.0,2022.0,77020,29.7698771,-95.329509,439900
2472,Single Family Residential,3.0,1.0,896.0,14097.0,1945.0,77093,29.8634256,-95.3442332,150000
2474,Single Family Residential,3.0,3.5,2344.0,1878.0,2016.0,77025,29.6832975,-95.4263067,450000
2476,Single Family Residential,4.0,2.0,1592.0,6405.0,1950.0,77012,29.7106971,-95.288241,280000
2478,Single Family Residential,3.0,3.5,2000.0,2400.0,2022.0,77055,29.8124664,-95.4802733,464900
2479,Single Family Residential,3.0,3.5,2000.0,2400.0,2022.0,77055,29.8124664,-95.4802733,459000
2480,Single Family Residential,3.0,2.0,1202.0,5000.0,2020.0,77336,30.0300545,-95.108461,234900
2485,Single Family Residential,4.0,3.5,4533.0,15333.0,1997.0,77429,30.0007772,-95.6302287,650000
2487,Single Family Residential,3.0,2.5,2520.0,3000.0,2022.0,77009,29.8108733,-95.3880449,689900
2489,Single Family Residential,3.0,2.5,2514.0,3125.0,2022.0,77004,29.743042,-95.3666792,679900
2490,Single Family Residential,3.0,2.5,2544.0,4797.0,2022.0,77055,29.7963182,-95.4800579,639900
2492,Single Family Residential,4.0,3.5,3545.0,9771.0,1992.0,77041,29.8497663,-95.6088277,625000
2493,Single Family Residential,4.0,2.0,2080.0,7561.0,1994.0,77062,29.5915985,-95.1453041,339900
2495,Single Family Residential,4.0,2.5,2376.0,9240.0,1985.0,77339,30.0642225,-95.2053665,309900
2496,Single Family Residential,3.0,1.5,1336.0,6970.0,1965.0,77530,29.7780026,-95.1548343,223500
2498,Single Family Residential,3.0,2.5,2000.0,7475.0,1983.0,77346,30.0090263,-95.1892214,255000
2499,Single Family Residential,3.0,3.5,2279.0,1618.0,2023.0,77057,29.7355274,-95.4818548,669900
2500,Single Family Residential,1.0,1.0,984.0,5255.0,1940.0,77009,29.7800096,-95.356121,295000
2501,Single Family Residential,4.0,2.5,1860.0,4887.0,2004.0,77085,29.6366023,-95.4670721,284900
2506,Single Family Residential,4.0,2.5,2246.0,1973.0,2003.0,77025,29.6765498,-95.4350854,320000
2508,Single Family Residential,3.0,3.5,2686.0,6800.0,1991.0,77027,29.7375,-95.434329,950000
2511,Single Family Residential,3.0,2.0,2440.0,22050.0,1982.0,77068,30.0181449,-95.4737467,335900
2512,Single Family Residential,4.0,2.5,3642.0,6300.0,1989.0,77346,29.9975628,-95.1813638,315000
2514,Single Family Residential,4.0,4.5,3791.0,2184.0,2014.0,77055,29.7892758,-95.4621978,1125000
2515,Single Family Residential,3.0,2.0,2037.0,,1983.0,77071,29.6369787,-95.5141241,250000
2518,Single Family Residential,3.0,2.5,1485.0,4025.0,2021.0,77034,29.628466,-95.213431,279990
2519,Single Family Residential,3.0,2.5,1504.0,2772.0,2022.0,77091,29.8637284,-95.4434888,324990
2520,Single Family Residential,4.0,2.5,2051.0,4383.0,2006.0,77053,29.6118411,-95.438942,265900
2522,Single Family Residential,4.0,3.5,3235.0,9302.0,2011.0,77044,29.9236179,-95.1629403,460000
2523,Single Family Residential,3.0,3.5,2271.0,1816.0,2022.0,77019,29.756335,-95.377934,700000
2524,Single Family Residential,4.0,2.5,1684.0,4848.0,2006.0,77083,29.7002652,-95.630126,259000
2525,Single Family Residential,4.0,2.5,1929.0,5063.0,2004.0,77082,29.7235987,-95.6602132,268888
2527,Single Family Residential,3.0,2.5,2280.0,5929.0,2005.0,77086,29.9290004,-95.5114806,281000
2529,Single Family Residential,3.0,1.0,1364.0,7800.0,1955.0,77015,29.7790538,-95.1960687,190000
2530,Single Family Residential,3.0,2.0,1538.0,16200.0,1960.0,77015,29.7878315,-95.183842,255000
2531,Single Family Residential,3.0,1.5,988.0,8505.0,1952.0,77015,29.7877798,-95.187688,208000
2532,Single Family Residential,3.0,3.5,2021.0,2500.0,2022.0,77051,29.6782083,-95.3688726,359000
2533,Single Family Residential,3.0,3.5,2438.0,1698.0,2023.0,77007,29.7838984,-95.4057116,775000
2535,Single Family Residential,3.0,2.0,1348.0,5940.0,1982.0,77084,29.8279805,-95.6884286,238500
2536,Single Family Residential,5.0,3.5,3500.0,14095.0,1976.0,77079,29.7758771,-95.6410097,549999
2540,Single Family Residential,5.0,2.5,3672.0,42735.0,1978.0,77015,29.7727809,-95.171353,1200000
2541,Single Family Residential,3.0,2.0,1752.0,11680.0,1978.0,77062,29.5658227,-95.1379791,315000
2546,Single Family Residential,3.0,1.0,1368.0,7740.0,1950.0,77022,29.8304278,-95.3698081,270000
2547,Single Family Residential,4.0,2.5,2336.0,9960.0,1973.0,77090,30.0325901,-95.4575298,270000
2549,Single Family Residential,4.0,2.0,2766.0,12207.0,1961.0,77096,29.6800223,-95.4525412,475000
2551,Single Family Residential,3.0,2.5,1892.0,5685.0,2016.0,77044,29.8576658,-95.1921559,270000
2554,Single Family Residential,4.0,3.0,3854.0,8196.0,1959.0,77096,29.674415,-95.461875,640000
2555,Single Family Residential,4.0,4.0,2993.0,7667.0,1993.0,77025,29.701674,-95.4351728,1245000
2557,Single Family Residential,3.0,2.0,1846.0,8450.0,1975.0,77070,29.9477489,-95.5809857,245000
2561,Single Family Residential,3.0,2.5,1592.0,7720.0,1981.0,77082,29.7259156,-95.6341893,275000
2563,Single Family Residential,4.0,2.5,2487.0,4173.0,2017.0,77083,29.7003907,-95.6356703,398000
2569,Single Family Residential,4.0,2.5,2799.0,11441.0,1965.0,77096,29.6793535,-95.4759379,425000
2574,Single Family Residential,2.0,1.5,1339.0,13500.0,1965.0,77037,29.89632,-95.4084155,229500
2575,Single Family Residential,3.0,2.5,2240.0,7465.0,1971.0,77477,29.6519911,-95.5790194,289900
2577,Single Family Residential,3.0,2.5,2687.0,8316.0,1961.0,77061,29.6657518,-95.2790967,360000
2578,Single Family Residential,3.0,2.0,1564.0,9375.0,1948.0,77025,29.7043504,-95.4385954,749400
2579,Single Family Residential,4.0,2.5,2910.0,12635.0,1965.0,77058,29.541005,-95.0911672,359900
2580,Single Family Residential,5.0,4.5,4532.0,17269.0,2000.0,77339,30.0360946,-95.1769757,949000
2582,Single Family Residential,3.0,2.0,1214.0,5303.0,1985.0,77345,30.0721573,-95.1822153,249500
2583,Single Family Residential,4.0,3.5,4556.0,7534.0,2022.0,77018,29.8233889,-95.451593,1275000
2587,Single Family Residential,3.0,2.5,1535.0,1910.0,2022.0,77091,29.8471239,-95.417241,344990
2590,Single Family Residential,4.0,2.0,1420.0,6900.0,1954.0,77502,29.6898348,-95.2323967,175000
2591,Single Family Residential,3.0,2.0,1500.0,10491.0,1983.0,77346,30.0130759,-95.192934,255000
2592,Single Family Residential,4.0,3.5,3493.0,12930.0,1988.0,77062,29.5835023,-95.1127751,565000
2593,Single Family Residential,4.0,3.0,3135.0,8085.0,1991.0,77433,29.9953233,-95.7426328,530000
2595,Single Family Residential,3.0,2.0,1719.0,10659.0,1970.0,77015,29.7953528,-95.1783408,239999
2596,Single Family Residential,3.0,3.5,1743.0,,2022.0,77091,29.844015,-95.405828,394990
2597,Single Family Residential,7.0,4.5,900.0,7491.0,1930.0,77003,29.7422099,-95.3456507,550000
2604,Single Family Residential,3.0,2.0,1606.0,5600.0,1984.0,77089,29.5999493,-95.2265248,239900
2607,Single Family Residential,3.0,1.0,999.0,7435.0,1955.0,77034,29.6505674,-95.2264432,215000
2608,Single Family Residential,3.0,2.5,2371.0,8059.0,1997.0,77064,29.933224,-95.5579338,340000
2610,Single Family Residential,4.0,2.0,2165.0,6691.0,2012.0,77044,29.9182813,-95.1622885,334900
2611,Single Family Residential,4.0,4.5,3137.0,1550.0,2015.0,77007,29.783008,-95.423192,545000
2612,Single Family Residential,4.0,2.5,2282.0,6454.0,1999.0,77053,29.5837984,-95.4612589,250000
2614,Single Family Residential,4.0,2.5,2044.0,5200.0,2000.0,77053,29.591194,-95.4760347,225000
2615,Single Family Residential,3.0,2.0,1474.0,6599.0,1982.0,77082,29.7154051,-95.6645945,227000
2616,Single Family Residential,3.0,2.0,1827.0,6172.0,2006.0,77014,29.9799768,-95.4589015,261000
2617,Single Family Residential,2.0,1.0,1110.0,11010.0,1959.0,77018,29.8137187,-95.4422999,298000
2618,Single Family Residential,3.0,2.0,2215.0,7150.0,1999.0,77449,29.8293473,-95.7277814,309000
2621,Single Family Residential,4.0,2.0,1630.0,6600.0,1952.0,77021,29.6994419,-95.3610085,285000
2624,Single Family Residential,3.0,2.5,2507.0,6986.0,1995.0,77095,29.9000685,-95.6746592,345000
2627,Single Family Residential,3.0,2.5,1771.0,,2022.0,77080,29.830243,-95.534375,395590
2628,Single Family Residential,0.0,2.0,1440.0,75145.0,1945.0,77093,29.8660767,-95.3626743,600000
2634,Single Family Residential,2.0,2.5,1495.0,,2022.0,77080,29.830237,-95.534739,371640
2638,Single Family Residential,3.0,2.5,,5017.0,2022.0,77489,29.6020257,-95.5006651,349000
2645,Single Family Residential,2.0,1.0,1197.0,5500.0,1938.0,77011,29.7397638,-95.2998163,174900
2646,Single Family Residential,4.0,3.0,4011.0,19450.0,1998.0,77042,29.7604713,-95.5685529,1295000
2648,Single Family Residential,3.0,2.5,1942.0,,2022.0,77080,29.830237,-95.534647,402840
2649,Single Family Residential,3.0,2.0,2434.0,26000.0,1940.0,77530,29.7874595,-95.1039437,255000
2651,Single Family Residential,4.0,6.0,7395.0,14400.0,1980.0,77019,29.7486624,-95.4340124,5950000
2652,Single Family Residential,3.0,2.5,1942.0,,2022.0,77080,29.830232,-95.5351,405590
2654,Single Family Residential,3.0,2.5,1942.0,,2022.0,77080,29.830466,-95.534892,400990
2656,Single Family Residential,5.0,3.5,2325.0,4964.0,2017.0,77083,29.6998753,-95.6361221,375000
2657,Single Family Residential,3.0,2.5,2052.0,,2022.0,77080,29.831153,-95.534725,405690
2661,Single Family Residential,3.0,2.5,2052.0,,2022.0,77080,29.8306048,-95.5351284,409090
2663,Single Family Residential,4.0,2.5,2393.0,8880.0,1971.0,77042,29.7436794,-95.5688441,459000
2664,Single Family Residential,3.0,2.5,2021.0,,2022.0,77080,29.830457,-95.536262,453020
2665,Single Family Residential,3.0,3.5,2096.0,1809.0,2018.0,77007,29.7805967,-95.4256928,499999
2667,Single Family Residential,3.0,3.0,2204.0,,2022.0,77080,29.830468,-95.535754,450380
2669,Single Family Residential,4.0,2.5,2641.0,8870.0,2005.0,77047,29.6044071,-95.3724861,284900
2670,Single Family Residential,3.0,2.0,1298.0,6300.0,1981.0,77089,29.5991466,-95.2480618,230000
2672,Single Family Residential,3.0,2.0,2290.0,8150.0,1958.0,77025,29.6815118,-95.4371423,458000
2673,Single Family Residential,4.0,4.5,3665.0,3000.0,2022.0,77008,29.790112,-95.3883952,1150000
2677,Single Family Residential,2.0,1.0,936.0,5000.0,1930.0,77026,29.7825439,-95.351214,192000
2682,Single Family Residential,4.0,3.0,2056.0,11328.0,1960.0,77055,29.7960566,-95.5216061,699777
2683,Single Family Residential,4.0,3.5,3736.0,15005.0,2006.0,77095,29.9194574,-95.6851195,500000
2684,Single Family Residential,4.0,3.5,2406.0,,2022.0,77043,29.79234,-95.573933,519995
2685,Single Family Residential,3.0,3.0,2640.0,9942.0,1936.0,77019,29.7498531,-95.4131644,1892000
2686,Single Family Residential,3.0,1.5,1028.0,4200.0,1981.0,77084,29.8683462,-95.6809372,210000
2687,Single Family Residential,3.0,2.0,1456.0,3000.0,1945.0,77091,29.8418358,-95.4637582,284000
2689,Single Family Residential,4.0,3.0,2935.0,13335.0,1952.0,77055,29.7909544,-95.480505,980000
2691,Single Family Residential,3.0,2.0,,,1976.0,77489,29.5944735,-95.4825941,230000
2692,Single Family Residential,3.0,2.5,1762.0,,2021.0,77022,29.837327,-95.364923,309900
2693,Single Family Residential,3.0,1.5,1873.0,5500.0,1940.0,77022,29.8170021,-95.3852437,175000
2694,Single Family Residential,3.0,3.5,1877.0,1600.0,2022.0,77018,29.8326987,-95.4158618,399000
2695,Single Family Residential,2.0,1.0,720.0,2332.0,1960.0,77026,29.7816821,-95.3311754,115000
2696,Single Family Residential,3.0,2.0,2598.0,9900.0,1920.0,77008,29.7876588,-95.393812,1265000
2700,Single Family Residential,4.0,3.5,4039.0,5750.0,1997.0,77007,29.7695953,-95.4199515,975000
2701,Single Family Residential,3.0,2.0,1654.0,7050.0,1982.0,77041,29.8605318,-95.6141532,255000
2702,Single Family Residential,4.0,2.5,2067.0,3220.0,2022.0,77073,30.0134319,-95.4139868,277598
2703,Single Family Residential,4.0,2.5,2400.0,7480.0,1971.0,77089,29.589406,-95.2339476,325000
2704,Single Family Residential,3.0,2.5,2399.0,2743.0,2022.0,77055,29.785794,-95.440147,697777
2705,Single Family Residential,3.0,2.0,1236.0,7020.0,1957.0,77018,29.8134224,-95.4376285,445500
2706,Single Family Residential,3.0,2.0,1264.0,6820.0,1948.0,77051,29.6644939,-95.3630298,205000
2708,Single Family Residential,3.0,2.0,1515.0,,2017.0,77047,29.6268784,-95.3833832,275000
2709,Single Family Residential,4.0,2.5,1895.0,6825.0,1980.0,77084,29.8759343,-95.6620949,260000
2715,Single Family Residential,2.0,2.0,1723.0,15000.0,1955.0,77396,29.9604231,-95.3020007,429500
2716,Single Family Residential,2.0,2.0,760.0,5500.0,1920.0,77020,29.7795042,-95.3312265,195000
2717,Single Family Residential,3.0,3.5,2379.0,1948.0,2016.0,77008,29.807926,-95.4206745,499000
2719,Single Family Residential,3.0,2.0,1785.0,5929.0,2011.0,77493,29.79494,-95.7853153,325000
2720,Single Family Residential,3.0,2.0,1160.0,21150.0,1954.0,77093,29.8680058,-95.3469261,290000
2721,Single Family Residential,5.0,4.5,3412.0,9180.0,2003.0,77082,29.7217417,-95.5885573,1200000
2722,Single Family Residential,4.0,4.5,3336.0,2750.0,2022.0,77007,29.7670816,-95.4031412,985000
2723,Single Family Residential,3.0,2.0,1373.0,4620.0,2003.0,77083,29.6995689,-95.6392003,275000
